# el-Cevâhirü'l-mudıyye maddesi <tab> fakih id <tab> (yalnızca okumak için) madde başı · fakih adı
# Madde numarası tools/import_cevahir.py'nin verdiği sıra numarasıdır (kitaptaki sıraya göre, 1'den).
# Eşleşmeler ad zinciri, nisbe ve vefat yılına göre bulunup tek tek elle kontrol edildi.
989	zahiruddin-el-kebir-ali-b-abdulaziz-el-merginani	علي بن عبد العزيز المرغيناني · ظهير الدين الكبير علي بن عبد العزيز
990	ebul-hasan-ali-b-abdullah-el-hatibi	علي بن عبيد الله الخطيبي · علي بن عبد الله الخطيبي
991	alaeddin-ali-b-osman-ibnut-turkmani-el-mardini	علي بن عثمان · علاء الدين ابن التركماني
1002	fahrulislam-ebul-hasan-ali-b-muhammed-el-pezdevi	علي بن محمد بن الحسين بن عبد الكريم بن موسى بن عيس · فخر الإسلام البزدوي
1003	kadi-ebul-kasim-ali-b-muhammed-et-tenuhi	علي بن محمد بن إبراهيم بن داود بن إبراهيم التنوخي · أبو القاسم التنوخي
1005	hamiduddin-ali-b-muhammed-ed-darir-er-rami-i	علي بن محمد بن علي الرامشي البخاري · حميد الدين الضرير
1011	nureddin-ali-b-muhammed-el-hasiri	علي بن محمد الخاطري نور الدين · علي بن محمد الحاصري
1015	ebul-kasim-ali-b-muhammed-es-simnani	علي بن محمد بن أحمد الرحبي أبو القاسم ويعرف بابن ا · علي بن محمد السمناني
1016	ali-b-muhammed-el-vasiti	علي بن محمد الواسطي · علي بن محمد الواسطي
1018	fahrul-mesayih-ali-b-abdullah-el-imrani	علي بن محمد العمراني الملقب فخر المشائخ أستاذ علاء · علي بن عبد الله العمراني
1020	ebul-hasan-ali-b-mabed-b-seddad-er-rakki	علي بن معبد بن شداد · علي بن معبد الرقي
1021	ebul-hasan-ali-b-mevdud-el-kesani	علي بن مودود بن الحسين بن الحسن بن محمد بن إبراهيم · علي بن مودود الكشاني
1032	zahid-ali-b-yunus	علي بن يونس البلخي · علي بن يونس الزاهد
1033	ali-er-razi	علي الرازي · علي الرازي
1036	burhaneddin-ali-b-ebu-bekir-el-merginani	علي بن أبي بكر بن عبد الجليل الفرغاني · صاحب الهداية علي بن أبي بكر المرغيناني
1041	necmeddin-omer-b-ahmed-el-kahustuvani	عمر بن أحمد بن عمر · عمر بن أحمد الكاخشتواني
1043	kemaleddin-ebul-kasim-omer-b-ahmed-ibnul-adim-el-halebi	عمر بن أحمد بن هبة الله بن محمد بن هبة الله بن أحم · ابن العديم عمر بن أحمد
1048	semsuleimme-imaduddin-omer-b-bekr-ez-zerenceri	عمر بن بكر بن محمد بن علي بن الفضل الزرنجري · عماد الدين عمر بن بكر الزرنجري
1059	es-sadrus-sehid-husameddin-omer-b-abdulaziz-b-maze	عمر بن عبدالعزيز بن عمر بن مازة برهان الأئمة أبو م · الصدر الشهيد عمر بن عبد العزيز
1061	bedreddin-omer-b-abdulkerim-el-verseki	عمر بن عبد الكريم الورسكي · عمر بن عبد الكريم الورسكي
1068	necmeddin-ebu-hafs-omer-b-muhammed-en-nesefi	عمر بن محمد بن أحمد بن إسماعيل بن محمد بن علي بن ل · نجم الدين عمر النسفي
1074	ziyaulislam-ebu-suca-omer-b-muhammed-el-bistami	عمر بن محمد بن عبد الله البسطامي أبو شجاع ضياء الإ · أبو شجاع عمر بن محمد البسطامي
1077	serefeddin-ebu-hafs-omer-b-muhammed-el-ukayli	عمر بن محمد بن عمر بن محمد بن أحمد شرف الدين أبو ح · عمر بن محمد العقيلي
1078	celaleddin-omer-b-muhammed-el-habbazi	عمر بن محمد بن عمر · جلال الدين الخبازي
1080	siraceddin-omer-b-mahmud	عمر بن محمود بن أبي بكر بن عبد القادر ابن أبي بكر  · سراج الدين عمر بن محمود
1091	kadi-ebu-musa-isa-b-eban	عيسى بن أبان بن صدقة أبو موسى · عيسى بن أبان
1093	el-melikul-muazzam-serefeddin-isa-b-el-melikul-adil	عيسى الملك المعظم ابن الملك العادل سيف الدين أبي ب · الملك المعظم عيسى بن أبي بكر
1096	nasiruddin-ebu-ali-ali-b-ibrahim-el-gaznevi	غالي بن إبراهيم بن إسماعيل أبو علي الغزنوي البلقي · عالي بن إبراهيم الغزنوي
1113	sadrul-efazil-mecduddin-el-kasim-b-el-huseyin-el-harezmi	القاسم بن الحسين بن أحمد الخوارزمي النحوي · صدر الأفاضل القاسم بن الحسين الخوارزمي
1122	el-kasim-b-man-el-mesudi-el-kufi	القاسم بن معن بن عبد الرحمن بن عبد الله بن مسعود أ · القاسم بن معن
1152	muhammed-b-ibrahim-ed-darir-el-meydani	محمد بن إبراهيم الضرير الميداني أبو بكر · محمد بن إبراهيم الميداني
1153	ebul-huseyin-muhammed-b-ahmed-ed-dellal-ez-zaferani	محمد بن أحمد بن محمد بن عبدوس بن كامل أبو الحسن ال · محمد بن أحمد الزعفراني
1154	alaeddin-ebu-bekir-muhammed-b-ahmed-es-semerkandi	محمد بن أحمد بن أبي أحمد أبو منصور السمرقندي · علاء الدين السمرقندي صاحب التحفة
1163	seyyid-ebu-suca-muhammed-b-ahmed-el-alevi	محمد بن أحمد بن حمزة بن الحسين بن القاسم بن حمزة ب · السيد أبو شجاع محمد بن أحمد
1165	ebu-bekir-muhammed-b-ahmed-el-kuduri	محمد بن أحمد بن جعفر بن حمدان أبو بكر القدوري · محمد بن أحمد القدوري
1167	muhammed-b-ahmed-el-kabi-et-taberi	محمد بن أحمد بن أبي سعيد أحمد بن أبي الخطاب محمد ب · محمد بن أحمد الكعبي الطبري
1171	ebul-huseyin-muhammed-b-ahmed-el-kemari-el-vasiti	محمد بن أحمد بن الطيب بن جعفر بن كمار الكماري الوا · محمد بن أحمد الكماري الواسطي
1172	ebu-bekir-muhammed-b-ahmed-el-iyazi	محمد بن أحمد بن العباس بن الحسن بن جبلة بن غالب بن · أبو بكر العياضي
1180	nasiruddin-muhammed-b-ahmed-el-konevi-ibnur-rabve	محمد بن أحمد بن عبد العزيز القونوي محتدا الدمشقي م · ابن الربوة محمد بن أحمد القونوي
1183	celaleddin-muhammed-b-ahmed-ibnut-turkmani	محمد بن أحمد بن عثمان بن جلال الدين بن أبي العباس  · محمد بن أحمد ابن التركماني
1188	ebu-bekir-muhammed-b-ahmed-el-kazzaz-el-belhi	محمد بن أحمد بن علي أبو بكر القزاز أستاذ جماعة · أبو بكر القزاز البلخي
1191	zahiruddin-ebu-bekir-muhammed-b-ahmed-el-buhari-el-muhtesib	محمد بن أحمد بن عمر · ظهير الدين محمد بن أحمد البخاري
1192	celaleddin-muhammed-b-ahmed-es-saidi-el-iydi	محمد بن أحمد بن عمر العيدي البخاري جلال الدين · جلال الدين محمد بن أحمد الصاعدي
1195	kadi-ebu-cafer-muhammed-b-ahmed-es-simnani	محمد بن أحمد بن محمد بن أحمد بن محمد بن محمود · أبو جعفر السمناني
1200	siraceddin-muhammed-b-ahmed-b-abdulmecid	محمد بن أحمد بن محمد بن عبد المجيد القرنبي الزاهدي · سراج الدين محمد بن أحمد
1207	ebul-mueyyed-muhammed-b-ahmed-el-mayimurgi-en-nesefi	محمد بن أحمد بن محمود بن محمد بن نصر بن موسى بن أح · محمد بن أحمد المايمرغي
1208	kadi-ebu-cafer-muhammed-b-ahmed-en-nesefi	محمد بن أحمد بن محمود أبو جعفر النسفي · أبو جعفر محمد بن أحمد النسفي
1210	kadi-ebu-cafer-muhammed-b-ahmed-el-berkedi-el-buhari	محمد بن أحمد بن موسى بن سلام أبو جعفر · محمد بن أحمد البركدي
1217	bahaeddin-ebul-meali-muhammed-b-ahmed-el-isbicabi	محمد بن أحمد بن يوسف الملقب بهاء الدين أبو المحامد · بهاء الدين محمد بن أحمد الإسبيجابي
1219	ebu-bekir-muhammed-b-ahmed-el-iskaf-el-belhi	محمد بن أحمد أبو بكر الإسكاف البلخي إمام كبير جليل · أبو بكر الإسكاف البلخي
1223	semsuleimme-ebu-bekir-muhammed-b-ahmed-es-serahsi	محمد بن أحمد بن أبي سهل أبو بكر السرخسي تكرر · شمس الأئمة السرخسي
1230	ebu-abdullah-muhammed-b-el-ezher	محمد بن الأزهر أبو عبد الله · محمد بن الأزهر
1231	ebul-hasan-muhammed-b-ishak-el-bakarhi	محمد بن إسحاق بن إبراهيم الباقرحي البغدادي · محمد بن إسحاق الباقرحي
1250	ruknulislam-imamzade-muhammed-b-ebu-bekir-el-cugi	محمد بن أبي بكر المفتي ابن إبراهيم الجرغي الواعظ ع · إمام زاده محمد بن أبي بكر
1261	ebu-bekir-muhammed-b-cafer-b-tarhan-el-esterabadi	محمد بن جعفر بن طرخان الإسترأبادي أبو عبيد الله جد · محمد بن جعفر الأستراباذي
1275	imam-muhammed-b-el-hasan-es-seybani	محمد بن الحسن بن فرقد بن أبو عبد الله الشيباني · محمد بن الحسن الشيباني
1283	ebu-bekir-muhammed-b-el-hasan-en-nesefi	محمد بن الحسن بن منصور أبو بكر النسفي · محمد بن الحسن بن منصور النسفي
1293	bekir-haherzade-muhammed-b-el-huseyin-el-buhari	محمد بن الحسين بن محمد بن الحسين البخاري المعروف ب · بكر خواهر زاده
1298	fahrul-kudat-ebu-bekir-muhammed-b-el-huseyin-el-ersabendi	محمد بن الحسين بن محمد الأرسابندي أبو بكر · فخر القضاة الأرسابندي
1300	ziyaeddin-muhammed-b-el-huseyin-el-bendenici	محمد بن الحسين بن ناصر بن عبد العزيز اليرسوخي المل · ضياء الدين البندنيجي
1307	ebu-abdullah-muhammed-b-huzeyme-el-kallasi-el-belhi	محمد بن خزيمة أبو عبد الله القرافي بالقاف · محمد بن خزيمة القلاسي
1310	muhammed-b-resul-b-yunus	محمد بن رسول بن يونس بن محمد الموقاني · محمد بن رسول بن يونس
1320	ebu-abdullah-muhammed-b-seleme-el-belhi	محمد بن سلمة · محمد بن سلمة البلخي
1321	semseddin-muhammed-b-suleyman-ed-dimaski	محمد بن سليمان بن أبي العز وهيب شمس الدين الدمشقي  · محمد بن سليمان بن أبي العز
1323	cemaleddin-ebu-abdullah-muhammed-b-suleyman-ibnun-nakib	محمد بن سليمان بن الحسن بن الحسين البلخي ثم المقدس · ابن النقيب محمد بن سليمان
1325	ebu-abdullah-muhammed-b-semaa-et-temimi	محمد بن سماعة بن عبد الله بن هلال بن وكيع بن بشر ا · محمد بن سماعة
1326	ebu-abdullah-muhammed-b-sehl-et-tacir	محمد بن سهل بن إبراهيم بن سهل أبو عبد الله المعروف · محمد بن سهل التاجر
1328	ebu-abdullah-muhammed-b-suca-es-selci	محمد بن شجاع الثلجي ويقال البلخي · محمد بن شجاع الثلجي
1332	muhammed-b-tahir-es-sugdi-el-lebbadi	محمد بن طاهر بن عبد الرحمن بن الحسن بن محمد السعيد · محمد بن طاهر اللبادي
1336	sadreddin-ebu-abdullah-muhammed-b-abbad-el-hilati	محمد بن عباد بن ملك داد بن حسن داد الخلاطي · محمد بن عباد الخلاطي
1340	kadilkudat-ebu-bekir-muhammed-b-abdullah-en-nasihi	محمد بن عبد الله بن الحسين قاضي القضاة الناصحي إما · أبو بكر الناصحي
1346	mecduleimme-ebu-bekir-muhammed-b-abdullah-es-serhakti	محمد بن عبد الله بن فاعل · مجد الأئمة السرخكتي
1347	ebu-cafer-muhammed-b-abdullah-el-hinduvani	محمد بن عبد الله بن محمد بن عمر أبو جعفر · أبو جعفر الهندواني
1352	kadi-muhammed-b-abdullah-el-ensari	محمد بن عبد الله بن المثنى بن عبد الله بن أنس بن م · محمد بن عبد الله الأنصاري
1354	kadi-sedid-ebu-abdullah-muhammed-es-saigi	محمد بن عبد الله أبو عبد الله الصائغي قاضي مرو عرف · القاضي السديد الصائغي
1356	kadi-ebu-mansur-muhammed-b-abdulcebbar-es-semani	محمد بن عبد الجبار بن أحمد بن محمد بن جعفر بن محمد · أبو منصور السمعاني
1358	alaeddin-ebul-feth-muhammed-b-abdulhamid-el-esmendi	محمد بن عبد الحميد بن الحسن بن الحسين بن حمزة أبو  · العلاء العالم الأسمندي
1363	alaeddin-ez-zahid-muhammed-b-abdurrahman-el-buhari	محمد بن عبد الرحمن بن أحمد أبو عبد الله البخاري ال · العلاء الزاهد
1363	ebu-abdullah-muhammed-b-abdurrahman-ez-zahid-el-buhari	محمد بن عبد الرحمن بن أحمد أبو عبد الله البخاري ال · أبو عبد الله محمد بن عبد الرحمن الزاهد
1372	muhammed-b-abdurrahman-es-semerkandi-es-sencari	محمد بن عبد الرحمن بن محمد بن محمود السمرقندي السن · محمد بن عبد الرحمن السنجاري
1379	semsuleimme-muhammed-b-abdussettar-el-kerderi	محمد بن عبد الستار بن محمد بن العمادي الكردري · شمس الأئمة الكردري
1386	muhammed-b-abdulkerim-ibnus-suca	محمد بن عبد الكريم بن عثمان · محمد بن عبد الكريم ابن الشجاع
1387	burhanuleimme-semseddin-muhammed-b-abdulkerim-et-turkistani	محمد بن عبد الكريم التركستاني الخوارزمي عرف ببرهان · محمد بن عبد الكريم التركستاني
1402	semseddin-muhammed-b-osman-ibnul-hariri	محمد بن عثمان بن أبي الحسن بن عبد الوهاب الأنصاري  · ابن الحريري محمد بن عثمان
1423	kadi-ebu-bekir-muhammed-b-ali-ez-zerenceri	محمد بن علي بن الفضل · أبو بكر محمد بن علي الزرنجري
1425	kadilkudat-ebu-abdullah-muhammed-b-ali-ed-damgani-el-kebir	محمد بن علي بن محمد بن الحسين بن عبد الملك بن عبد  · أبو عبد الله الدامغاني الكبير
1444	residuddin-ebu-bekir-muhammed-b-omer-en-nisaburi	محمد بن عمر بن عبد الله أبو بكر · رشيد الدين النيسابوري
1450	zahiruddin-muhammed-b-omer-en-nuhabadi	محمد بن عمر بن محمد المظفر ظهير الدين النوجاباذي ا · ظهير الدين النوحاباذي
1452	muhammed-b-omer-ibnus-sirac-er-razi	محمد بن عمر سراج الدين بن محمود شهاب الدين بن أبي  · ابن السراج محمد بن عمر
1461	imam-ebu-bekir-muhammed-b-el-fazl-el-kemari-el-buhari	محمد بن الفضل أبو بكر الفضلي الكماري · أبو بكر محمد بن الفضل
1476	el-hakimus-sehid-ebul-fazl-muhammed-b-muhammed-el-mervezi	محمد بن محمد بن أحمد بن عبد الله بن عبد المجيد بن  · الحاكم الشهيد
1482	fahreddin-muhammed-b-muhammed-el-mayimurgi	محمد بن محمد بن إلياس الملقب فخر الدين المايمرغي ت · فخر الدين المايمرغي
1483	ebu-muhammed-muhammed-b-muhammed-el-katvani	محمد بن محمد بن أيوب القطواني · محمد بن محمد القطواني
1484	minhacusseria-muhammed-b-muhammed-b-el-hasan	محمد بن محمد بن الحسن إمام الأئمة على الإطلاق منها · منهاج الشريعة محمد بن محمد
1487	sadrulislam-ebul-yusr-muhammed-b-muhammed-el-pezdevi	محمد بن محمد بن الحسين البزدوي أبو اليسر وكتب عنه  · صدر الإسلام أبو اليسر البزدوي
1489	ebu-tahir-muhammed-b-muhammed-ed-debbas	محمد بن محمد بن سفيان أبو طاهر الدباس · أبو طاهر الدباس
1490	ebu-nasr-muhammed-b-muhammed-b-sehl-en-nisaburi	محمد بن محمد بن سهل بن إبراهيم بن سهل أبو نصر · أبو نصر محمد بن محمد بن سهل
1491	ebu-nasr-muhammed-b-sellam-el-belhi	محمد بن محمد بن سلام البلخي أبو نصر · أبو نصر محمد بن سلام البلخي
1505	husameddin-muhammed-b-muhammed-el-ahsikesi	محمد بن محمد بن عمر الأخسيكتي أبو عبد الله · حسام الدين الأخسيكثي
1510	hafizuddin-el-kebir-ebul-fazl-muhammed-b-muhammed-el-buhari	محمد بن محمد بن نصر · حافظ الدين الكبير محمد بن محمد البخاري
1523	muhammed-b-muhammed-el-merginani	محمد بن محمد بن محمد القباوي نزل مرغينان · محمد بن محمد نزيل مرغينان
1524	burhaneddin-ebul-fazl-muhammed-b-muhammed-en-nesefi	محمد بن محمد بن محمد · البرهان النسفي
1529	rukneddin-ebu-hamid-muhammed-b-muhammed-el-amidi-es-semerkandi	محمد بن محمد بن محمد أبو حامد العميدي · ركن الدين العميدي
1530	radiyyuddin-muhammed-b-muhammed-es-serahsi	محمد بن محمد بن محمد · رضي الدين السرخسي صاحب المحيط
1532	imamul-huda-ebu-mansur-muhammed-b-muhammed-el-maturidi	محمد بن محمد بن محمود أبو منصور الماتريدي · أبو منصور الماتريدي
1535	bedreddin-haherzade-muhammed-b-mahmud-el-kerderi	محمد بن محمود بن عبد الكريم الكردري المعروف بخواهر · بدر الدين خواهر زاده
1540	muhammed-b-mesud-el-kesani	محمد بن مسعود بن الحسين بن الحسن بن محمد بن إبراهي · محمد بن مسعود الكشاني
1542	fahreddin-hace-hasan-muhammed-b-mustafa-et-turki	محمد بن مصطفى بن زكريا ابن خواجه بن حسن التركي الص · محمد بن مصطفى التركي
1544	muhammed-b-mukatil-er-razi	محمد بن مقاتل الرازي قاضي الري · محمد بن مقاتل الرازي
1546	ebu-ishak-muhammed-b-mansur-en-nevkadi	محمد بن منصور بن مخلص أبو إسحاق الحاكم النوقدي · أبو إسحاق النوقدي
1548	ebu-bekir-muhammed-b-musa-el-harezmi	محمد بن موسى بن محمد الخوارزمي أبو بكر · أبو بكر محمد بن موسى الخوارزمي
1552	ebul-meali-muhammed-b-nasr-el-amiri-el-hatib	محمد بن نصر بن منصور بن علي بن محمد بن محمد بن يعل · أبو المعالي محمد بن نصر الخطيب
1562	ebu-ali-muhammed-b-el-velid-es-semerkandi	محمد بن الوليد المعروف بالزاهد السمرقندي · محمد بن الوليد السمرقندي
1571	ebu-abdullah-muhammed-b-yahya-el-curcani	محمد بن يحيى بن مهدي أبو عبد الله الجرجاني · أبو عبد الله الجرجاني
1576	ebu-bekir-muhammed-b-el-yeman-es-semerkandi	محمد بن اليمان أبو بكر االسمرقندي · محمد بن اليمان السمرقندي
1581	ebul-feth-muhammed-b-yusuf-el-kantari	محمد بن يوسف بن أحمد بن علي القنطري · محمد بن يوسف القنطري
1583	kazasker-muhammed-b-yusuf-ibnul-ebyaz-el-halebi	محمد بن يوسف بن الخضر بن عبد الله الحلبي عرف بإبن  · ابن الأبيض محمد بن يوسف الحلبي
1584	nasiruddin-ebul-kasim-muhammed-b-yusuf-el-huseyni-es-semerkandi	محمد بن يوسف بن محمد بن علي العلوي الحسنى أبو القا · ناصر الدين السمرقندي
1586	ebul-fazl-muhammed-b-yusuf-el-gaznevi-el-bagdadi	محمد بن يوسف بن علي بن محمد أبو الفضل الغزنوي ثم ا · محمد بن يوسف الغزنوي البغدادي
1605	imaduddin-ebul-mehamid-mahmud-b-ahmed	محمود بن أحمد بن أبي الحسن الفاريابي أبو المحامد ا · محمود بن أحمد عماد الدين
1606	semseddin-mahmud-b-ahmed-el-larendi	محمود بن أحمد بن ظهير الدين ابن شمس الدين اللارندي · محمود بن أحمد اللارندي
1608	cemaleddin-ebul-mehamid-mahmud-b-ahmed-el-hasiri	محمود بن أحمد بن عبد السيد بن عثمان بن نصر بن عبد  · جمال الدين محمود الحصيري
1616	tacuddin-mahmud-b-abid-es-sarhadi	محمود بن عابد بن حسين بن محمد بن علي أبو الثناء تا · محمود بن عابد الصرخدي
1618	seyhulislam-alaeddin-mahmud-b-ubeydullah-el-harisi-el-mervezi	محمود بن عبيد الله بن صاعد بن أحمد بن محمد الطايكا · محمود بن عبيد الله الحارثي
1621	semsuleimme-mahmud-b-abdulaziz-el-ozcendi	محمود بن عبد العزيز أبو القاسم الملقب شمس الدين جد · شمس الأئمة محمود الأوزجندي
1625	carullah-ebul-kasim-mahmud-b-omer-ez-zemahseri	محمود بن عمر بن محمد الزمخشري · جار الله الزمخشري
1627	ebul-mehamid-mahmud-b-muhammed-el-lului-el-buhari	محمود بن محمد بن داود أبو المحامد اللؤلؤي الأفشنجي · محمود بن محمد اللؤلؤي صاحب الحقائق
1634	semseddin-ebul-ala-mahmud-b-ebu-bekir-el-kelabazi-el-feradi	محمود بن أبي بكر بن أبي العلاء بن علي بن أبي يعلي  · أبو العلاء الكلاباذي الفرضي
1635	sehabeddin-mahmud-b-abdulkahir-er-razi	محمود بن أبي بكر بن عبد القاهر الملقب شهاب الدين · محمود بن عبد القاهر الرازي
1637	serefuleimme-burhaneddin-mahmud-et-tercumani-el-mekki	محمود الترجماني لا أدري · محمود الترجماني
1639	necmeddin-ebur-reca-muhtar-b-mahmud-ez-zahidi	مختار بن محمود بن محمد الزاهدي أبو الرجاء العزميني · مختار بن محمود الزاهدي
1644	rukneddin-mesud-b-el-huseyin-el-kesani	مسعود بن الحسن بن الحسين بن محمد بن إبراهيم الكشان · مسعود بن الحسين الكشاني
1646	burhaneddin-ebul-muvaffak-mesud-b-suca-el-emevi	مسعود بن شجاع بن محمد بن الحسن بن محمد بن الحسن ال · مسعود بن شجاع الأموي
1653	ebul-kasim-mesud-b-muhammed-el-harezmi	مسعود بن محمد بن موسى بن محمد الخوارزمي أبو القاسم · مسعود بن محمد الخوارزمي
1668	kadilkudat-cemaleddin-ebu-sad-el-mutahhar-b-el-huseyin-el-yezdi	المطهر بن الحسين بن سعد بن علي بن بندار اليزدي · المطهر بن الحسين اليزدي
1677	ebu-yahya-mualla-b-mansur-er-razi	المعلي بن منصور أبو يحيى الرازي · معلى بن منصور الرازي
1709	muslihuddin-ebul-feth-musa-b-muhammed-et-tebrizi	موسى بن أمير حاج بن محمد التبريري · موسى بن محمد التبريزي
1711	ebu-suleyman-musa-b-suleyman-el-cuzcani	موسى بن سليمان أبو سليمان الجوزجاني · أبو سليمان الجوزجاني
1714	ebu-sehl-musa-b-nasr-er-razi	موسى بن نصر الرازي أبو سهل · موسى بن نصير الرازي
1715	muvaffakuddin-ahtab-harezm-el-muvaffak-b-ahmed	الموفق بن أحمد بن محمد المكي خطيب خوارزم أستاذ ناص · الموفق بن أحمد خطيب خوارزم
1719	meymun-b-ismail-el-hatib	ميمون بن إسماعيل بن عبد الصادق بن عبد الله بن سعيد · ميمون بن إسماعيل
1722	ebul-muin-meymun-b-muhammed-el-mekhuli-en-nesefi	ميمون بن محمد بن محمد بن معتمد بن محمد بن محمد بن  · أبو المعين النسفي
1723	ebul-feth-nasir-b-abdusseyyid-el-mutarrizi	ناصر بن أبي المكارم عبد السيد بن علي أبو المظفر وأ · ناصر بن عبد السيد المطرزي
1730	ebu-ahmed-nasr-b-ahmed-el-iyazi	نصر بن أحمد بن العباس بن جبلة بن غالب العياضي أبو  · أبو أحمد العياضي
1741	fakih-ebul-leys-nasr-b-muhammed-es-semerkandi	نصر بن محمد بن أحمد بن إبراهيم السمرقندي · أبو الليث السمرقندي
1750	nusayr-b-yahya-el-belhi	نصير بن يحيى وقيل نصر البلخي · نصير بن يحيى البلخي
1758	muizzuddin-en-numan-b-el-hasan-el-hatibi	النعمان بن الحسن بن يوسف الخطيبي قاضي القضاة بالقا · النعمان بن الحسن الخطيبي
1769	sucauddin-hibetullah-b-ahmed-et-tarazi	هبة الله بن أحمد بن معلى بن محمد الطرازي شجاع الدي · هبة الله بن أحمد الطرازي
1774	hisam-b-ubeydullah-er-razi	هشام بن عبيد الله الرازي · هشام بن عبيد الله الرازي
1778	hilal-b-yahya-er-rey-el-basri	هلال بن يحيى بن مسلم الرأي البصري · هلال الرأي
1783	el-heysem-b-ebul-heysem-utbe-en-nisaburi	الهيثم بن أبي الهيثم عتبة بن خيثمة التميمي · الهيثم بن أبي الهيثم عتبة
1785	ebu-sufyan-veki-b-el-cerrah-el-kufi	وكيع بن الجراح بن مليح بن عدي أبو سفيان الكوفي · وكيع بن الجراح
1792	kadi-yahya-b-eksem	يحيى بن أكثم · يحيى بن أكثم
1796	yahya-b-zekeriyya-b-ebu-zaide-el-kufi	يحيى بن زكرياء بن أبي زائدة واسم أبي زائدة ميمون ب · يحيى بن زكريا بن أبي زائدة
1799	yahya-b-suleyman-er-rumi	يحيى بن سليمان بن علي الرومي الآزريجاني · يحيى بن سليمان الرومي
1803	kadilkudat-ebu-salih-yahya-b-abdullah-en-nasihi	يحيى بن عبد الله بن الحسين أبو صالح · يحيى بن عبد الله الناصحي
1806	necmeddin-yahya-b-ali-b-ruman-er-rumi	يحيى بن علي بن رومان التروحاني الرومي نجم الدين · يحيى بن علي بن رومان
1810	cemaleddin-yahya-b-muhammed-ibnul-kuveyr	يحيى بن محمد بن عبد الرحمن بن محمد بن عبد الرحمن ب · ابن القوير يحيى بن محمد
1825	imam-ebu-yusuf-yakub-b-ibrahim	يعقوب بن إبراهيم · أبو يوسف يعقوب بن إبراهيم
1831	necmeddin-yusuf-b-ahmed-el-hasi	يوسف بن أحمد بن أبي بكر الخوارزمي الخاصي عرف بذلك · يوسف بن أحمد الخاصي
1834	sadrul-kurra-ebul-mehasin-yusuf-b-ishak-el-caberi	يوسف بن إسحاق بن إبراهيم بن محمد بن محسن الرهاوي ص · يوسف بن إسحاق الجعبري
1837	residuddin-yusuf-b-ismail-ibnul-muallim	يوسف بن إسماعيل بن عثمان القرشي شيخنا · يوسف بن إسماعيل ابن المعلم
1838	siraceddin-ebu-yakub-yusuf-b-muhammed-es-sekkaki	يوسف بن أبي بكر بن محمد بن علي أبو يعقوب السكاكي ا · السكاكي
1843	yusuf-b-halid-es-semti	يوسف بن خالد بن عمر أبو خالد السمتي · يوسف بن خالد السمتي
1844	el-bedrul-ebyaz-yusuf-b-el-huseyin-el-halebi	يوسف بن الخضر بن عبد الله الحلبي · البدر الأبيض يوسف بن الحسين
1846	bedreddin-yusuf-b-abdullah-el-ezrai	يوسف بن عبد الله بن محمد بن عطاء الملقب بدر الدين · يوسف بن عبد الله الأذرعي
1848	ebu-abdullah-yusuf-b-muhammed-el-curcani	يوسف بن علي بن محمد الجرجاني أبو عبد الله · يوسف بن محمد الجرجاني
1851	sibt-ibnul-cevzi-semseddin-yusuf-b-kizoglu	يوسف بن قزاعلي بن عبد الله ويقال زعلى أبو المظفر س · سبط ابن الجوزي
1857	sadrul-kurra-residuleimme-yusuf-b-muhammed-el-harezmi-el-feydi	يوسف بن محمد بن الفيدي الخوارزمي · يوسف بن محمد الخوارزمي الفيدي
1858	ebu-yakub-yusuf-b-mansur-es-seyyari	يوسف بن منصور بن إبراهيم بن الفضل بن محمد بن شاكر  · أبو يعقوب السياري
1863	cemaleddin-abdullah-b-yusuf-ez-zeylai	يوسف الزيلعي إمام فاضل وعنده جدل وقوة نفس فى البحث · جمال الدين الزيلعي
1889	ebu-bekir-b-hamid	أبو بكر بن حامد · أبو بكر بن حامد
1911	melikul-ulema-alaeddin-ebu-bekir-b-mesud-el-kasani	أبو بكر بن مسعود بن أحمد الكاساني ملك العلماء علاء · الكاساني أبو بكر بن مسعود
1922	ebu-cafer-el-usruseni	أبو جعفر بن عبد الله الأستروشني · أبو جعفر الأسروشني
1962	kadi-ve-muftu-ebu-zer-el-buhari	أبو ذر إمام · أبو ذر البخاري
1975	ebu-sehl-ez-zeccaci	أبو سهل الزجاجي · أبو سهل الزجاجي
1985	kadi-ebu-asim-muhammed-b-ahmed-el-amiri	أبو عاصم اسمه محمد بن أحمد العامري · أبو عاصم العامري
1999	ebu-ali-ed-dekkak	أبو علي الدقاق الرازي · أبو علي الدقاق
2037	hafiz-ebul-leys-nasr-es-semerkandi	أبو الليث يقال · أبو الليث الحافظ
2043	kadi-ebu-muti-el-hakem-b-abdullah-el-belhi	أبو مطيع البلخي · أبو مطيع البلخي
2057	ebu-nasr-ed-debusi	أبو نصر الدبوسي إمام كبير · أبو نصر الدبوسي
2067	ebu-bekir-ahmed-b-ali-ez-zahir-el-belhi	أبو بكر بن أحمد بن علي بن عبد العزيز البلخي الأصل  · أحمد بن علي الظهير البلخي
2068	ebu-bekir-muhammed-b-ishak-el-kelabazi	أبو بكر بن إسحاق البخاري الكلاباذي · أبو بكر الكلاباذي
2090	kivameddin-emir-katib-el-itkani	الأتقساني هو · أمير كاتب الإتقاني
